GEOID,name,total_population_17,total_population_25_over_17,median_income_17,median_home_value_17,educational_attainment_17,white_alone_17,black_alone_17,native_alone_17,asian_alone_17,native_hawaiian_pacific_islander_17,some_other_race_alone,two_or_more,hispanic_or_latino_17,city,metro_area,state,county,tract,total_population_00,white_alone_00,black_alone_00,native_alone_00,asian_alone_00,native_hawaiian_pacific_islander_00,hispanic_or_latino_00,total_population_25_over_00,median_income_00,median_home_value_00,educational_attainment_00
24031701307,"Census Tract 7013.07, Montgomery County, Maryland",4337,2873.0,159091.0,615100.0,1869.0,2301.0,572.0,37.0,1016.0,0.0,0.0,190.0,236.0,Washington,Washington-Arlington-Alexandria,MD,Montgomery County,Census Tract 7013.07,2683.8533030000003,2022.377743,236.96377009999998,18.02103193,283.659564,2.9995970730000003,99.72844121,1706.716275,112679.4002,332829.2436,1021.420434
24031702200,"Census Tract 7022, Montgomery County, Maryland",5040,3340.0,134458.0,467600.0,1969.0,2542.0,765.0,0.0,245.0,0.0,0.0,184.0,1304.0,Washington,Washington-Arlington-Alexandria,MD,Montgomery County,Census Tract 7022,4333.4661049999995,2626.344006,706.6081542999999,26.82847399,315.09422969999997,0.048620962000000004,639.6025238,3009.3101269999997,77435.79574,179018.4052,1926.4256710000002
24031703206,"Census Tract 7032.06, Montgomery County, Maryland",3730,2664.0,93321.0,437000.0,1217.0,1351.0,815.0,0.0,632.0,0.0,16.0,60.0,856.0,Washington,Washington-Arlington-Alexandria,MD,Montgomery County,Census Tract 7032.06,3401.000042,1872.341064,539.2419434,14.521776199999998,589.5841063999999,1.9362368580000002,376.5980835,2395.125,69821.00136000001,216499.9998,1209.179932
24031703207,"Census Tract 7032.07, Montgomery County, Maryland",6349,3519.0,58340.0,459400.0,1179.0,1226.0,1107.0,0.0,526.0,0.0,0.0,27.0,3463.0,Washington,Washington-Arlington-Alexandria,MD,Montgomery County,Census Tract 7032.07,5309.0,1821.0,1468.0,20.0,409.0,0.0,1544.0,3441.0,56719.0,230500.0,1309.0
24031703212,"Census Tract 7032.12, Montgomery County, Maryland",9699,6800.0,104286.0,432500.0,3551.0,2369.0,2798.0,28.0,1662.0,0.0,0.0,448.0,2394.0,Washington,Washington-Arlington-Alexandria,MD,Montgomery County,Census Tract 7032.12,7548.02905,3231.013234,2116.008384,33.00010859,1227.004126,1.0,873.0029005000001,5156.020046,76105.95809,202699.8035,2689.009176
24031704600,"Census Tract 7046, Montgomery County, Maryland",4993,3522.0,206500.0,850300.0,2859.0,3899.0,25.0,0.0,486.0,0.0,0.0,405.0,178.0,Washington,Washington-Arlington-Alexandria,MD,Montgomery County,Census Tract 7046,4987.0,4120.0,99.0,12.0,478.0,0.0,255.0,3738.0,92754.0,319300.0,2959.0
24031705602,"Census Tract 7056.02, Montgomery County, Maryland",4877,3671.0,96250.0,583800.0,2979.0,3507.0,156.0,0.0,761.0,0.0,59.0,98.0,296.0,Washington,Washington-Arlington-Alexandria,MD,Montgomery County,Census Tract 7056.02,3234.0,2521.0,128.0,11.0,305.0,0.0,225.0,2774.0,61912.0,219000.0,2008.0
24031705701,"Census Tract 7057.01, Montgomery County, Maryland",4584,3015.0,167683.0,927200.0,2685.0,3669.0,230.0,0.0,414.0,0.0,0.0,33.0,238.0,Washington,Washington-Arlington-Alexandria,MD,Montgomery County,Census Tract 7057.01,4120.0,3539.0,67.0,5.0,255.0,0.0,235.0,2811.0,114855.0,425400.0,2179.0
24031706005,"Census Tract 7060.05, Montgomery County, Maryland",4447,3176.0,227778.0,1183200.0,2697.0,3015.0,156.0,0.0,849.0,0.0,9.0,57.0,361.0,Washington,Washington-Arlington-Alexandria,MD,Montgomery County,Census Tract 7060.05,4420.945767,3324.905281,180.0234019,4.973070005,692.2336941000001,0.994569182,162.1192561,3169.752337,172619.0412,696194.4495,2558.080137
24031703901,"Census Tract 7039.01, Montgomery County, Maryland",3349,2305.0,127411.0,435700.0,1430.0,1830.0,457.0,81.0,214.0,0.0,26.0,175.0,580.0,Washington,Washington-Arlington-Alexandria,MD,Montgomery County,Census Tract 7039.01,2838.0,1828.0,468.0,17.0,249.0,0.0,260.0,2060.0,73911.0,180500.0,1203.0
24031705702,"Census Tract 7057.02, Montgomery County, Maryland",4559,3097.0,195125.0,986800.0,2631.0,3836.0,39.0,0.0,228.0,0.0,32.0,79.0,345.0,Washington,Washington-Arlington-Alexandria,MD,Montgomery County,Census Tract 7057.02,4560.0,4104.0,42.0,9.0,171.0,0.0,221.0,3413.0,130972.0,495500.0,2754.0
24031705800,"Census Tract 7058, Montgomery County, Maryland",6041,4156.0,193421.0,951700.0,3527.0,4867.0,33.0,18.0,566.0,11.0,0.0,222.0,342.0,Washington,Washington-Arlington-Alexandria,MD,Montgomery County,Census Tract 7058,5777.91016,5012.915008,149.9984977,16.99934436,370.9995483,0.0,206.99730780000002,3996.9387090000005,124487.5406,424300.6892,3172.955543
24031705903,"Census Tract 7059.03, Montgomery County, Maryland",4377,2939.0,228816.0,992600.0,2594.0,3205.0,63.0,0.0,780.0,0.0,8.0,144.0,177.0,Washington,Washington-Arlington-Alexandria,MD,Montgomery County,Census Tract 7059.03,4284.0,3245.0,88.0,5.0,657.0,1.0,218.0,3007.0,131798.0,443400.0,2450.0
24031701414,"Census Tract 7014.14, Montgomery County, Maryland",7520,5023.0,103105.0,421400.0,2330.0,1611.0,2924.0,4.0,1545.0,16.0,0.0,306.0,1114.0,Washington,Washington-Arlington-Alexandria,MD,Montgomery County,Census Tract 7014.14,7189.459913,2765.100098,2354.5307620000003,24.97380829,1437.492432,0.0,547.4259033,4696.074707,75304.00056,226500.0004,2405.477295
24031701313,"Census Tract 7013.13, Montgomery County, Maryland",3738,2574.0,133589.0,497800.0,1651.0,2193.0,456.0,0.0,514.0,0.0,0.0,156.0,419.0,Washington,Washington-Arlington-Alexandria,MD,Montgomery County,Census Tract 7013.13,3956.0,2909.0,401.0,13.0,370.0,1.0,238.0,2423.0,96380.0,251400.0,1305.0
24031701418,"Census Tract 7014.18, Montgomery County, Maryland",3481,2341.0,110714.0,334400.0,1351.0,634.0,1630.0,12.0,744.0,0.0,0.0,98.0,375.0,Washington,Washington-Arlington-Alexandria,MD,Montgomery County,Census Tract 7014.18,2828.999988,1102.682861,989.8015747000002,6.27118206,551.515625,0.0,163.74754330000002,1862.1927489999998,66134.00033,161799.999,885.2819214
24031704805,"Census Tract 7048.05, Montgomery County, Maryland",2006,1684.0,96875.0,819900.0,1419.0,1380.0,108.0,0.0,370.0,0.0,0.0,8.0,140.0,Washington,Washington-Arlington-Alexandria,MD,Montgomery County,Census Tract 7048.05,1363.9999779999998,989.1694336000002,73.44922638,2.79426384,176.03862,0.0,100.59349820000001,1194.747437,53667.00077,185100.0006,925.699707
24031705501,"Census Tract 7055.01, Montgomery County, Maryland",2595,2153.0,108011.0,850000.0,1814.0,2071.0,59.0,0.0,184.0,0.0,10.0,32.0,239.0,Washington,Washington-Arlington-Alexandria,MD,Montgomery County,Census Tract 7055.01,2481.33437,2123.775635,63.95986176,2.697102547,143.3317413,0.7706007359999999,124.4520187,1955.784668,94221.00098,471599.9861,1568.172485
24031700613,"Census Tract 7006.13, Montgomery County, Maryland",6360,4209.0,131159.0,519600.0,2990.0,2630.0,985.0,0.0,2127.0,0.0,0.0,94.0,524.0,Washington,Washington-Arlington-Alexandria,MD,Montgomery County,Census Tract 7006.13,3625.031568,2181.00293,603.1221312999999,12.20416832,540.9202271,0.787365675,276.7590332,2389.26123,69675.00237,180100.0002,1288.523926
24031700834,"Census Tract 7008.34, Montgomery County, Maryland",5282,3483.0,79559.0,239700.0,1398.0,1298.0,1839.0,29.0,440.0,0.0,23.0,252.0,1430.0,Washington,Washington-Arlington-Alexandria,MD,Montgomery County,Census Tract 7008.34,4402.698813,2345.0629879999997,821.1481934,20.56632614,753.9314575,0.0,433.3977051,2621.955811,71128.99947000001,173899.9969,1220.435913
24031704403,"Census Tract 7044.03, Montgomery County, Maryland",1637,1439.0,86920.0,224400.0,1061.0,1218.0,38.0,0.0,152.0,0.0,0.0,69.0,160.0,Washington,Washington-Arlington-Alexandria,MD,Montgomery County,Census Tract 7044.03,1449.26294,1154.301514,48.46887207,3.0565955639999998,150.2098389,0.0,79.90814209,1158.013062,84161.00027,273899.9998,839.9088135
24031701422,"Census Tract 7014.22, Montgomery County, Maryland",3282,2034.0,53308.0,,678.0,129.0,2593.0,0.0,190.0,0.0,0.0,112.0,258.0,Washington,Washington-Arlington-Alexandria,MD,Montgomery County,Census Tract 7014.22,2687.778683,539.2111816,1592.407349,10.64232635,333.0653992,0.0,193.1385193,1698.830688,48629.00148,136899.9991,846.656189
24031700207,"Census Tract 7002.07, Montgomery County, Maryland",5699,3604.0,101946.0,321500.0,1428.0,3041.0,683.0,38.0,492.0,0.0,0.0,331.0,1140.0,Washington,Washington-Arlington-Alexandria,MD,Montgomery County,Census Tract 7002.07,4901.736507,4162.53418,350.0723877,33.99463272,117.89627079999998,0.0,223.4966125,2957.532959,61919.99826,164200.0011,1032.858154
24031700835,"Census Tract 7008.35, Montgomery County, Maryland",4857,3133.0,131528.0,475900.0,1839.0,1504.0,812.0,32.0,1416.0,0.0,0.0,102.0,1023.0,Washington,Washington-Arlington-Alexandria,MD,Montgomery County,Census Tract 7008.35,4374.301447999999,2329.9372559999997,815.8518066,20.43367386,749.0686035,0.0,430.6022949,2605.044189,71128.99863,173899.9931,1212.564087
24031700312,"Census Tract 7003.12, Montgomery County, Maryland",6415,4080.0,130329.0,457600.0,2338.0,3018.0,1236.0,16.0,1114.0,0.0,59.0,119.0,853.0,Washington,Washington-Arlington-Alexandria,MD,Montgomery County,Census Tract 7003.12,1891.40255,1702.1352539999998,97.17414093,7.6215009689999995,42.55338287,0.0,38.74263,1324.23584,87060.00112999999,225300.00100000002,583.6799927000001
24031700208,"Census Tract 7002.08, Montgomery County, Maryland",2385,1515.0,136625.0,427100.0,719.0,1874.0,124.0,0.0,98.0,0.0,14.0,31.0,244.0,Washington,Washington-Arlington-Alexandria,MD,Montgomery County,Census Tract 7002.08,1871.000101,1588.845459,133.62313840000002,12.97580147,45.00118256,0.0,85.30899048,1128.8946529999998,61920.00105,164199.9951,394.2434998
24031701317,"Census Tract 7013.17, Montgomery County, Maryland",4503,3028.0,167629.0,689400.0,1796.0,3024.0,456.0,70.0,576.0,0.0,0.0,65.0,382.0,Washington,Washington-Arlington-Alexandria,MD,Montgomery County,Census Tract 7013.17,3682.1279670000004,2843.655747,411.3642745,12.7131149,253.8072264,0.423539519,149.14550119999998,2431.304704,94418.03781000001,319906.2273,1378.74576
24031700104,"Census Tract 7001.04, Montgomery County, Maryland",5652,3470.0,114762.0,357000.0,1894.0,1928.0,1141.0,0.0,642.0,0.0,0.0,235.0,1706.0,Washington,Washington-Arlington-Alexandria,MD,Montgomery County,Census Tract 7001.04,5321.673823,3256.230225,870.5093383999999,25.34569359,667.282959,0.0,478.3423462,3314.755859,80191.99900000001,175199.9942,1763.13855
24031700105,"Census Tract 7001.05, Montgomery County, Maryland",6266,4423.0,111719.0,361000.0,2616.0,3184.0,635.0,0.0,1487.0,0.0,69.0,355.0,536.0,Washington,Washington-Arlington-Alexandria,MD,Montgomery County,Census Tract 7001.05,6226.325833,3809.7695310000004,1018.490601,29.65430641,780.71698,0.0,559.6575928,3878.243896,80191.99642000001,175199.9953,2062.861328
24031700720,"Census Tract 7007.20, Montgomery County, Maryland",3755,2482.0,98092.0,436900.0,923.0,986.0,761.0,0.0,583.0,0.0,67.0,249.0,1109.0,Washington,Washington-Arlington-Alexandria,MD,Montgomery County,Census Tract 7007.20,3578.697692,1061.852539,717.3869629,19.84421158,499.4750671,1.872095466,1246.0667720000001,2200.4609379999997,54471.9998,124299.9986,664.9683227999999
24031700830,"Census Tract 7008.30, Montgomery County, Maryland",3193,2115.0,68929.0,358300.0,909.0,486.0,958.0,0.0,769.0,0.0,16.0,40.0,924.0,Washington,Washington-Arlington-Alexandria,MD,Montgomery County,Census Tract 7008.30,1195.0000189999998,609.4316406,257.7540894,9.637097359,170.5613251,0.61187917,137.97875980000003,738.9970703,61344.99872,139300.0037,267.69714359999995
24031700311,"Census Tract 7003.11, Montgomery County, Maryland",10025,6263.0,131438.0,442400.0,4257.0,3566.0,1495.0,158.0,3391.0,0.0,27.0,315.0,1176.0,Washington,Washington-Arlington-Alexandria,MD,Montgomery County,Census Tract 7003.11,1087.6880119999998,978.4838947000001,55.97946177,4.383164744,24.67592981,0.0,22.33853646,761.4599392000001,87047.42298999999,225283.5383,335.72272119999997
24031700833,"Census Tract 7008.33, Montgomery County, Maryland",4002,2674.0,88137.0,365300.0,1146.0,914.0,704.0,0.0,879.0,0.0,0.0,170.0,1335.0,Washington,Washington-Arlington-Alexandria,MD,Montgomery County,Census Tract 7008.33,3831.000038,1953.751221,826.3229980000001,30.89516068,546.7953491000001,1.961597562,442.34024050000005,2369.119385,61345.00084,139300.0012,858.1989136
24031700722,"Census Tract 7007.22, Montgomery County, Maryland",4725,3269.0,74602.0,263800.0,1375.0,1201.0,1330.0,56.0,954.0,0.0,0.0,144.0,1085.0,Washington,Washington-Arlington-Alexandria,MD,Montgomery County,Census Tract 7007.22,3894.936236,2072.6940809999996,753.7559464,21.02342715,563.3011665,0.61850661,432.22176579999996,2761.507246,54474.40693,110500.8804,1239.77741
24031700614,"Census Tract 7006.14, Montgomery County, Maryland",5303,3623.0,66344.0,199600.0,1561.0,1922.0,965.0,0.0,591.0,0.0,59.0,228.0,1538.0,Washington,Washington-Arlington-Alexandria,MD,Montgomery County,Census Tract 7006.14,5056.000120000001,3041.946289,841.2024536,17.02172089,754.4465942,1.098175526,386.0086975,3332.4135739999997,69674.99931,180099.9945,1797.164307
24031700611,"Census Tract 7006.11, Montgomery County, Maryland",6356,3901.0,173393.0,589900.0,2821.0,1752.0,815.0,0.0,3003.0,0.0,0.0,164.0,622.0,Washington,Washington-Arlington-Alexandria,MD,Montgomery County,Census Tract 7006.11,526.2962666,316.6960498,87.54862687,1.772321781,78.50725381,0.11427227400000001,40.17193856,346.8947099,69682.80509,180153.1011,187.06899909999998
24031700616,"Census Tract 7006.16, Montgomery County, Maryland",4753,3240.0,164265.0,615100.0,2326.0,2685.0,92.0,0.0,1151.0,0.0,8.0,315.0,502.0,Washington,Washington-Arlington-Alexandria,MD,Montgomery County,Census Tract 7006.16,4512.544772,3063.8061199999997,285.9640575,10.4635597,926.1536702999999,0.000385115,187.7868227,2793.458886,110799.2092,287495.3542,2080.7271600000004
24031700820,"Census Tract 7008.20, Montgomery County, Maryland",2769,1808.0,73733.0,533600.0,924.0,581.0,776.0,16.0,558.0,0.0,53.0,97.0,704.0,Washington,Washington-Arlington-Alexandria,MD,Montgomery County,Census Tract 7008.20,2273.000078,1214.571533,368.6788635,10.20172119,365.2782898,0.5667622689999999,285.36480710000006,1475.565552,66269.99932,172600.0043,750.960022
24031700823,"Census Tract 7008.23, Montgomery County, Maryland",3446,2484.0,120909.0,388300.0,1634.0,1951.0,381.0,0.0,670.0,0.0,0.0,73.0,371.0,Washington,Washington-Arlington-Alexandria,MD,Montgomery County,Census Tract 7008.23,3473.999921,1856.322632,563.4801025,15.59207058,558.2827147999999,0.8662261370000001,436.14486689999995,2255.219727,66269.99705,172600.0016,1147.749634
24031700829,"Census Tract 7008.29, Montgomery County, Maryland",3210,2406.0,125469.0,424600.0,1782.0,1446.0,109.0,14.0,1026.0,0.0,0.0,247.0,368.0,Washington,Washington-Arlington-Alexandria,MD,Montgomery County,Census Tract 7008.29,1733.7721219999999,1282.100751,89.69974005,4.138588887,252.16787850000003,0.19627229899999998,91.46699762,1200.9600070000001,91927.81053,270151.8626,847.4208031999999
24031700822,"Census Tract 7008.22, Montgomery County, Maryland",1850,1162.0,71818.0,124900.0,489.0,494.0,241.0,19.0,340.0,0.0,22.0,52.0,682.0,Washington,Washington-Arlington-Alexandria,MD,Montgomery County,Census Tract 7008.22,2274.0000010000003,1215.105835,368.84103389999996,10.20620918,365.4389648,0.567011595,285.49032589999996,1476.2147220000002,66270.00027,172600.0035,751.2903442
24031700826,"Census Tract 7008.26, Montgomery County, Maryland",5575,4028.0,120550.0,513400.0,3417.0,4184.0,188.0,0.0,877.0,0.0,0.0,57.0,269.0,Washington,Washington-Arlington-Alexandria,MD,Montgomery County,Census Tract 7008.26,2175.77858,1611.990112,111.52132420000001,5.192789078000001,316.0183105,0.247275665,113.25225829999998,1507.639771,92043.00024,270500.0082,1065.26355
24031700824,"Census Tract 7008.24, Montgomery County, Maryland",2866,1874.0,134917.0,674700.0,1375.0,1929.0,257.0,25.0,413.0,0.0,0.0,152.0,90.0,Washington,Washington-Arlington-Alexandria,MD,Montgomery County,Census Tract 7008.24,2856.0144179999998,2115.962891,146.3873749,6.816263676,414.8183289,0.32458397699999997,148.6594543,1978.988525,92042.99733,270499.99199999997,1398.307739
24031700615,"Census Tract 7006.15, Montgomery County, Maryland",3008,2026.0,171667.0,626800.0,1651.0,2191.0,172.0,0.0,375.0,0.0,0.0,91.0,179.0,Washington,Washington-Arlington-Alexandria,MD,Montgomery County,Census Tract 7006.15,3240.3092100000003,2200.003906,205.3893433,7.514244556,665.0106201,0.0,134.8389435,2005.885864,110802.002,287500.0059,1494.082275
24031701220,"Census Tract 7012.20, Montgomery County, Maryland",3904,2581.0,193226.0,877800.0,2032.0,1830.0,215.0,9.0,1553.0,0.0,14.0,163.0,129.0,Washington,Washington-Arlington-Alexandria,MD,Montgomery County,Census Tract 7012.20,3798.974582,2324.05835,198.0371704,5.181204796,1136.410889,1.15137887,122.0461578,2301.606445,129055.0004,446699.9863,1746.06604
24031700718,"Census Tract 7007.18, Montgomery County, Maryland",5398,4174.0,109792.0,538200.0,3050.0,2720.0,886.0,64.0,1078.0,0.0,17.0,222.0,429.0,Washington,Washington-Arlington-Alexandria,MD,Montgomery County,Census Tract 7007.18,6.970720172999999,2.373960972,1.1819078920000001,0.036522474,0.832915306,0.0,2.5230944159999997,4.459800243,49881.99903,145499.9964,1.4010426999999999
24031700717,"Census Tract 7007.17, Montgomery County, Maryland",7474,4678.0,64911.0,337200.0,1676.0,1495.0,1765.0,0.0,640.0,0.0,27.0,185.0,3362.0,Washington,Washington-Arlington-Alexandria,MD,Montgomery County,Census Tract 7007.17,6863.971004999999,2337.606201,1163.8082279999999,35.96317291,820.1600952,0.0,2484.455811,4391.50293,49882.00146,145499.9991,1379.58728
24031700719,"Census Tract 7007.19, Montgomery County, Maryland",9738,5876.0,65045.0,236700.0,1750.0,1979.0,1847.0,0.0,838.0,0.0,114.0,116.0,4844.0,Washington,Washington-Arlington-Alexandria,MD,Montgomery County,Census Tract 7007.19,5979.302308,1774.147461,1198.6130369999998,33.15578842,834.5249022999999,3.127904415,2081.93335,3676.539063,54472.000120000004,124300.0009,1111.0317380000001
24031700713,"Census Tract 7007.13, Montgomery County, Maryland",5873,3523.0,55670.0,244500.0,939.0,849.0,1592.0,0.0,728.0,0.0,0.0,94.0,2610.0,Washington,Washington-Arlington-Alexandria,MD,Montgomery County,Census Tract 7007.13,5120.78181,1628.2917519999999,926.9938062000001,24.03786808,1454.6058890000002,0.0,1020.8275560000001,3479.4684340000003,50267.474160000005,109715.4097,1790.9608280000002
24031701211,"Census Tract 7012.11, Montgomery County, Maryland",6467,4828.0,84886.0,573600.0,3106.0,2677.0,1042.0,21.0,1679.0,13.0,292.0,242.0,501.0,Washington,Washington-Arlington-Alexandria,MD,Montgomery County,Census Tract 7012.11,3719.969401,2135.982422,448.9963074,10.9999094,805.9933472,0.999991775,279.99771119999997,2479.9794920000004,78921.00098,254700.0021,1525.987427
24031701304,"Census Tract 7013.04, Montgomery County, Maryland",6008,4267.0,122569.0,456300.0,2393.0,4297.0,268.0,25.0,463.0,13.0,32.0,144.0,766.0,Washington,Washington-Arlington-Alexandria,MD,Montgomery County,Census Tract 7013.04,6146.0,5257.0,342.0,22.0,281.0,3.0,223.0,4096.0,94452.0,228400.0,2147.0
