GEOID,name,total_population_17,white_alone_17,black_alone_17,native_alone_17,asian_alone_17,native_hawaiian_pacific_islander_17,hispanic_or_latino_17,city,gentrified,pct_white_alone_change,pct_black_alone_change,pct_native_alone_change,pct_asian_alone_change,pct_hispanic_or_latino_change,pct_native_hawaiian_pacific_islander_change,INTPTLAT,INTPTLON
11001000802,"Census Tract 8.02, District of Columbia, District of Columbia",3476,2253.0,215.0,0.0,343.0,0.0,563.0,Washington,False,-17.294,2.871,-0.321,2.063,10.388,0.0,+38.9112783,-077.0871196
11001000901,"Census Tract 9.01, District of Columbia, District of Columbia",7799,5385.0,546.0,7.0,514.0,0.0,1138.0,Washington,False,-9.407,1.313,-0.174,1.319,8.904,-0.042,+38.9384363,-077.1004240
11001000902,"Census Tract 9.02, District of Columbia, District of Columbia",2584,2050.0,51.0,0.0,52.0,0.0,332.0,Washington,False,-6.018,-3.905,-0.101,-1.587,8.337,0.0,+38.9285125,-077.1077517
11001001001,"Census Tract 10.01, District of Columbia, District of Columbia",7853,5835.0,316.0,0.0,492.0,0.0,763.0,Washington,False,-11.741,0.345,-0.231,1.861,4.388,0.0,+38.9489546,-077.0884650
11001001002,"Census Tract 10.02, District of Columbia, District of Columbia",3512,2349.0,154.0,0.0,317.0,0.0,513.0,Washington,False,-2.812,-2.657,-0.404,-2.143,4.65,0.0,+38.9384216,-077.0788872
11001001100,"Census Tract 11, District of Columbia, District of Columbia",4947,3735.0,368.0,39.0,217.0,0.0,454.0,Washington,False,-5.823,1.116,0.494,-2.028,4.66,0.0,+38.9572432,-077.0776732
11001001200,"Census Tract 12, District of Columbia, District of Columbia",5031,3783.0,290.0,0.0,292.0,0.0,440.0,Washington,False,-1.886,-0.805,-0.412,-1.898,1.127,-0.103,+38.9462264,-077.0705239
11001001301,"Census Tract 13.01, District of Columbia, District of Columbia",4151,2900.0,457.0,0.0,366.0,0.0,399.0,Washington,False,-7.345,3.269,-0.214,0.33,4.061,-0.027,+38.9519215,-077.0520508
11001001302,"Census Tract 13.02, District of Columbia, District of Columbia",7563,4965.0,726.0,0.0,639.0,0.0,963.0,Washington,False,-13.712,3.117,-0.254,1.935,6.219,0.0,+38.9420430,-077.0556067
11001001401,"Census Tract 14.01, District of Columbia, District of Columbia",3334,2339.0,285.0,19.0,268.0,0.0,321.0,Washington,False,-9.4,3.246,0.284,0.927,2.58,-0.032,+38.9653036,-077.0706075
11001001402,"Census Tract 14.02, District of Columbia, District of Columbia",3375,2145.0,319.0,0.0,181.0,0.0,599.0,Washington,False,-11.552,-5.376,-0.408,1.439,12.5,0.0,+38.9606051,-077.0630933
11001001500,"Census Tract 15, District of Columbia, District of Columbia",6077,4940.0,454.0,0.0,88.0,0.0,463.0,Washington,False,0.497,-4.637,-0.071,-1.632,4.344,0.0,+38.9741576,-077.0558797
11001001600,"Census Tract 16, District of Columbia, District of Columbia",4699,1254.0,2932.0,0.0,62.0,0.0,326.0,Washington,False,5.744,-11.5,-0.273,0.475,3.712,0.0,+38.9849725,-077.0382324
11001001702,"Census Tract 17.02, District of Columbia, District of Columbia",3217,1224.0,1435.0,0.0,41.0,0.0,438.0,Washington,False,20.593,-30.304,-0.357,0.024,7.901,0.0,+38.9717231,-077.0160682
